CustomerID;Age;Gender;Location;ProductType;PurchaseCount;TotalSpend;AveragePurchaseValue;EngagementScore;FollowDuration;PreferredChannel;CustomerCost;CustomerProfitabilityScore;ROAS;ROI;RFMScore;AverageRFM;Persona;OperatingExpenses;AdditionalCosts;GrossProfit;GrossProfitMargin;OperatingProfit;OperatingProfitMargin;NetProfit;NetProfitMargin;CLTV;LastPurchaseDate;SubscriptionStartDate;SubscriptionEndDate;IsActive;MarketingSpend;ProductCost;SalesRevenue;CustomerAcquisitionDate;CustomerExitDate;CustomerRetentionPeriod;CPA;NumberOfTransactions;CompletionRate
540;26;Male;Middle East;Bracelet;9;375;4.166.666.667;6.361.118.417;13;Facebook;287.5;87.5;3.75;0.304347826;351;3;Engaged;75;37.5;187.5;50;112.5;30;75;20;1125;27-02-2024;20-06-2022;27-01-2024;FALSE;661.218.812;187.5;375;21-05-2022;27-01-2024;2.156.666.667;661.218.812;9;0.6
541;41;Female;Middle East;Ring;7;479;6.842.857.143;1.725.538.647;8;Facebook;339.5;139.5;4.79;0.41089838;441;3;Engaged;95.8;47.9;239.5;50;143.7;30;95.8;20;1437;17-07-2022;04-09-2022;;TRUE;1.156.409.604;239.5;479;06-02-2021;;1.753.333.333;1.156.409.604;7;0.6
542;52;Other;North America;Bracelet;1;1866;1866;9.456.117.301;4;Instagram;1033;833;18.66;0.806389158;515;3.666.666.667;Engaged;373.2;186.6;933;50;559.8;30;373.2;20;5598;09-10-2023;11-07-2022;;TRUE;1.471.150.907;933;1866;23-03-2021;;31;1.471.150.907;1;0.6
543;52;Other;Middle East;Necklace;3;1432;4.773.333.333;7.796.202.557;10;LinkedIn;816;616;14.32;0.754901961;424;3.333.333.333;Engaged;286.4;143.2;716;50;429.6;30;286.4;20;4296;14-07-2022;11-06-2022;;TRUE;1.062.188.811;716;1432;23-02-2022;;4.7;1.062.188.811;3;0.6
544;53;Other;Middle East;Necklace;4;1754;438.5;6.279.615.265;19;Facebook;977;777;17.54;0.795291709;225;3;Engaged;350.8;175.4;877;50;526.2;30;350.8;20;5262;02-02-2024;02-06-2022;15-02-2023;FALSE;1.214.753.276;877;1754;10-09-2021;15-02-2023;2.916.666.667;1.214.753.276;4;0.6
545;35;Female;Middle East;Bracelet;4;1391;347.75;8.455.948.038;18;Facebook;795.5;595.5;13.91;0.748585795;224;2.666.666.667;Engaged;278.2;139.1;695.5;50;417.3;30;278.2;20;4173;01-02-2024;04-08-2022;30-08-2023;FALSE;5.684.504.526;695.5;1391;06-08-2021;30-08-2023;30.3;5.684.504.526;4;0.6
546;56;Male;Middle East;Necklace;5;1044;208.8;1.721.680.811;5;Instagram;622;422;10.44;0.678456592;533;3.666.666.667;Engaged;208.8;104.4;522;50;313.2;30;208.8;20;3132;16-10-2022;28-07-2022;;TRUE;9.176.669.958;522;1044;15-07-2021;;1.526.666.667;9.176.669.958;5;0.6
547;49;Female;Asia;Ring;3;1908;636;52.915.499;19;LinkedIn;1054;854;19.08;0.810246679;225;3;Engaged;381.6;190.8;954;50;572.4;30;381.6;20;5724;16-05-2022;22-06-2022;18-03-2023;FALSE;6.163.584.852;954;1908;15-02-2022;18-03-2023;3;6.163.584.852;3;0.6
548;41;Male;Middle East;Necklace;3;1187;3.956.666.667;6.670.838.142;23;Instagram;693.5;493.5;11.87;0.711607787;123;2;Engaged;237.4;118.7;593.5;50;356.1;30;237.4;20;3561;13-04-2023;25-07-2022;;TRUE;1.112.795.836;593.5;1187;05-04-2022;;1.243.333.333;1.112.795.836;3;0.6
549;40;Male;Europe;Ring;1;909;909;8.457.876.155;22;Facebook;554.5;354.5;9.09;0.639314698;113;1.666.666.667;Standard;181.8;90.9;454.5;50;272.7;30;181.8;20;2727;04-03-2024;05-06-2022;;TRUE;1.438.482.158;454.5;909;21-12-2020;;3.896.666.667;1.438.482.158;1;0.6
550;49;Female;North America;Earrings;7;1473;2.104.285.714;805.122.604;16;Facebook;836.5;636.5;14.73;0.760908548;344;3.666.666.667;Engaged;294.6;147.3;736.5;50;441.9;30;294.6;20;4419;16-09-2023;25-09-2022;;TRUE;1.161.777.732;736.5;1473;07-05-2021;;2.873.333.333;1.161.777.732;7;0.6
551;54;Male;Asia;Earrings;1;1024;1024;3.493.623.247;1;Instagram;612;412;10.24;0.673202614;513;3;Engaged;204.8;102.4;512;50;307.2;30;204.8;20;3072;13-01-2023;12-04-2022;;TRUE;5.768.030.483;512;1024;10-09-2020;;28.5;5.768.030.483;1;0.6
552;29;Male;Middle East;Earrings;2;593;296.5;9.467.921.526;12;Instagram;396.5;196.5;5.93;0.495586381;312;2;Engaged;118.6;59.3;296.5;50;177.9;30;118.6;20;1779;12-11-2022;07-08-2022;;TRUE;854.666.205;296.5;593;25-06-2022;;4.666.666.667;854.666.205;2;0.6
553;30;Other;Asia;Earrings;4;1646;411.5;2.119.112.573;24;LinkedIn;923;723;16.46;0.783315276;125;2.666.666.667;Engaged;329.2;164.6;823;50;493.8;30;329.2;20;4938;07-01-2023;15-04-2022;15-10-2022;FALSE;1.050.663.379;823;1646;18-02-2021;15-10-2022;2.293.333.333;1.050.663.379;4;0.6
554;40;Male;Middle East;Necklace;4;1221;305.25;8.876.202.568;2;LinkedIn;710.5;510.5;12.21;0.718508093;523;3.333.333.333;Engaged;244.2;122.1;610.5;50;366.3;30;244.2;20;3663;10-06-2022;14-04-2022;;TRUE;9.032.077.561;610.5;1221;03-04-2021;;1.443.333.333;9.032.077.561;4;0.6
555;42;Female;Europe;Bracelet;5;1194;238.8;9.738.462.246;21;Facebook;697;497;11.94;0.713055954;133;2.333.333.333;Engaged;238.8;119.4;597;50;358.2;30;238.8;20;3582;26-11-2023;14-04-2022;;TRUE;133.364.401;597;1194;10-05-2021;;31;133.364.401;5;0.6
556;52;Female;North America;Necklace;2;463;231.5;2.594.381.709;8;LinkedIn;331.5;131.5;4.63;0.39668175;411;2;Engaged;92.6;46.3;231.5;50;138.9;30;92.6;20;1389;07-04-2024;02-06-2022;;TRUE;1.314.671.005;231.5;463;13-04-2021;;3.633.333.333;1.314.671.005;2;0.6
557;58;Male;Middle East;Ring;4;669;167.25;7.498.594.578;18;LinkedIn;434.5;234.5;6.69;0.539700806;222;2;Engaged;133.8;66.9;334.5;50;200.7;30;133.8;20;2007;17-03-2023;26-05-2022;17-10-2023;FALSE;111.183.102;334.5;669;30-09-2021;17-10-2023;1.776.666.667;111.183.102;4;0.6
558;47;Other;Middle East;Necklace;1;1925;1925;1.362.569.669;16;Facebook;1062.5;862.5;19.25;0.811764706;315;3;Engaged;385;192.5;962.5;50;577.5;30;385;20;5775;11-05-2023;03-10-2022;;TRUE;8.734.579.451;962.5;1925;12-09-2021;;20.2;8.734.579.451;1;0.6
559;34;Other;Middle East;Necklace;2;862;431;4.648.805.426;5;Facebook;531;331;8.62;0.623352166;512;2.666.666.667;Engaged;172.4;86.2;431;50;258.6;30;172.4;20;2586;08-03-2024;18-04-2022;;TRUE;7.553.363.738;431;862;27-07-2020;;44;7.553.363.738;2;0.6
560;37;Male;Middle East;Ring;1;375;375;5.646.549.693;22;Facebook;287.5;87.5;3.75;0.304347826;111;1;Standard;75;37.5;187.5;50;112.5;30;75;20;1125;28-04-2022;17-07-2022;;TRUE;6.058.743.182;187.5;375;27-11-2020;;1.723.333.333;6.058.743.182;1;0.6
561;42;Male;North America;Earrings;4;149;37.25;6.225.807.033;13;Facebook;174.5;-25.5;1.49;-0.146131805;321;2;Engaged;29.8;14.9;74.5;50;44.7;30;29.8;20;447;03-10-2022;29-04-2022;;TRUE;8.548.976.835;74.5;149;27-12-2021;;9.333.333.333;8.548.976.835;4;0.6
562;39;Female;North America;Earrings;4;1481;370.25;9.423.435.234;19;Instagram;840.5;640.5;14.81;0.762046401;224;2.666.666.667;Engaged;296.2;148.1;740.5;50;444.3;30;296.2;20;4443;12-12-2023;09-08-2022;;TRUE;9.131.725.172;740.5;1481;09-04-2022;;20.4;9.131.725.172;4;0.6
563;30;Male;Europe;Earrings;7;827;1.181.428.571;7.050.256.186;3;Facebook;513.5;313.5;8.27;0.610516066;542;3.666.666.667;Engaged;165.4;82.7;413.5;50;248.1;30;165.4;20;2481;10-05-2023;09-06-2022;;TRUE;1.175.822.925;413.5;827;05-06-2021;;2.346.666.667;1.175.822.925;7;0.6
564;36;Other;North America;Bracelet;9;1005;1.116.666.667;5.331.501.561;8;Facebook;602.5;402.5;10.05;0.668049793;453;4;Premium;201;100.5;502.5;50;301.5;30;201;20;3015;28-06-2023;10-08-2022;;TRUE;1.158.159.824;502.5;1005;22-11-2020;;31.6;1.158.159.824;9;0.6
565;53;Male;Middle East;Ring;9;1027;1.141.111.111;8.287.075.326;12;Facebook;613.5;413.5;10.27;0.67400163;353;3.666.666.667;Engaged;205.4;102.7;513.5;50;308.1;30;205.4;20;3081;28-11-2022;19-09-2022;;TRUE;5.701.081.396;513.5;1027;02-06-2021;;1.813.333.333;5.701.081.396;9;0.6
566;29;Female;Europe;Ring;5;663;132.6;9.554.795.389;2;LinkedIn;431.5;231.5;6.63;0.536500579;532;3.333.333.333;Engaged;132.6;66.3;331.5;50;198.9;30;132.6;20;1989;24-06-2022;04-10-2022;;TRUE;8.952.593.154;331.5;663;14-08-2022;;-1.7;8.952.593.154;5;0.6
567;58;Female;Europe;Necklace;1;882;882;1.198.595.338;11;Facebook;541;341;8.82;0.630314233;412;2.333.333.333;Engaged;176.4;88.2;441;50;264.6;30;176.4;20;2646;30-12-2022;30-06-2022;;TRUE;6.817.788.672;441;882;14-08-2021;;1.676.666.667;6.817.788.672;1;0.6
568;36;Female;Europe;Bracelet;1;584;584;984.269.145;12;Instagram;392;192;5.84;0.489795918;312;2;Engaged;116.8;58.4;292;50;175.2;30;116.8;20;1752;08-07-2023;10-06-2022;;TRUE;6.568.127.053;292;584;12-01-2021;;3.023.333.333;6.568.127.053;1;0.6
569;29;Female;Middle East;Earrings;6;1207;2.011.666.667;1.775.189.252;18;Instagram;703.5;503.5;12.07;0.715707178;233;2.666.666.667;Engaged;241.4;120.7;603.5;50;362.1;30;241.4;20;3621;27-03-2024;01-09-2022;;TRUE;132.730.215;603.5;1207;01-10-2021;;3.026.666.667;132.730.215;6;0.6
570;26;Female;Asia;Bracelet;2;1928;964;8.329.481.013;13;Facebook;1064;864;19.28;0.812030075;315;3;Engaged;385.6;192.8;964;50;578.4;30;385.6;20;5784;28-04-2023;12-04-2022;05-05-2023;FALSE;5.419.152.167;964;1928;18-06-2020;05-05-2023;34.8;5.419.152.167;2;0.6
571;24;Male;Middle East;Ring;8;1761;220.125;3.523.012.773;5;Instagram;980.5;780.5;17.61;0.796022438;545;4.666.666.667;Premium;352.2;176.1;880.5;50;528.3;30;352.2;20;5283;25-10-2023;16-09-2022;;TRUE;9.191.828.759;880.5;1761;12-04-2022;;18.7;9.191.828.759;8;0.6
572;45;Male;North America;Ring;9;1931;2.145.555.556;218.961.692;22;LinkedIn;1065.5;865.5;19.31;0.812294697;155;3.666.666.667;Engaged;386.2;193.1;965.5;50;579.3;30;386.2;20;5793;28-08-2023;22-04-2022;11-06-2023;FALSE;6.682.036.558;965.5;1931;07-07-2020;11-06-2023;3.823.333.333;6.682.036.558;9;0.6
573;31;Male;North America;Necklace;4;683;170.75;4.958.700.757;12;Facebook;441.5;241.5;6.83;0.546998867;322;2.333.333.333;Engaged;136.6;68.3;341.5;50;204.9;30;136.6;20;2049;11-04-2023;07-08-2022;;TRUE;1.379.330.216;341.5;683;09-10-2021;;18.3;1.379.330.216;4;0.6
574;48;Male;Middle East;Necklace;5;1419;283.8;6.795.609.215;2;Instagram;809.5;609.5;14.19;0.75293391;534;4;Premium;283.8;141.9;709.5;50;425.7;30;283.8;20;4257;31-08-2022;12-08-2022;;TRUE;1.057.040.513;709.5;1419;28-04-2021;;1.633.333.333;1.057.040.513;5;0.6
575;36;Female;Middle East;Ring;8;335;41.875;4.428.566.605;5;Instagram;267.5;67.5;3.35;0.252336449;541;3.333.333.333;Engaged;67;33.5;167.5;50;100.5;30;67;20;1005;17-06-2022;07-07-2022;;TRUE;7.313.806.364;167.5;335;21-01-2021;;1.706.666.667;7.313.806.364;8;0.6
576;64;Other;Europe;Earrings;3;155;5.166.666.667;1.491.088.675;7;Facebook;177.5;-22.5;1.55;-0.126760563;421;2.333.333.333;Engaged;31;15.5;77.5;50;46.5;30;31;20;465;17-07-2022;21-06-2022;;TRUE;1.002.427.287;77.5;155;13-01-2022;;6.166.666.667;1.002.427.287;3;0.6
577;33;Male;Middle East;Earrings;5;459;91.8;6.395.150.257;24;Instagram;329.5;129.5;4.59;0.393019727;131;1.666.666.667;Standard;91.8;45.9;229.5;50;137.7;30;91.8;20;1377;10-05-2023;16-06-2022;05-12-2023;FALSE;123.148.636;229.5;459;06-01-2022;05-12-2023;16.3;123.148.636;5;0.6
578;22;Other;Europe;Bracelet;3;209;6.966.666.667;9.121.629.485;12;Facebook;204.5;4.5;2.09;0.02200489;321;2;Engaged;41.8;20.9;104.5;50;62.7;30;41.8;20;627;04-05-2022;29-08-2022;;TRUE;1.458.118.009;104.5;209;11-12-2020;;1.696.666.667;1.458.118.009;3;0.6
579;52;Male;North America;Ring;3;291;97;4.448.938.294;16;Instagram;245.5;45.5;2.91;0.185336049;321;2;Engaged;58.2;29.1;145.5;50;87.3;30;58.2;20;873;22-07-2023;19-07-2022;;TRUE;7.204.460.042;145.5;291;23-02-2021;;29.3;7.204.460.042;3;0.6
580;29;Male;Europe;Ring;3;1003;3.343.333.333;2.946.994.999;23;LinkedIn;601.5;401.5;10.03;0.667497922;123;2;Engaged;200.6;100.3;501.5;50;300.9;30;200.6;20;3009;06-08-2023;16-07-2022;;TRUE;1.386.181.772;501.5;1003;23-05-2021;;2.683.333.333;1.386.181.772;3;0.6
581;42;Other;Middle East;Earrings;7;1216;1.737.142.857;4.983.196.113;8;Instagram;708;508;12.16;0.717514124;443;3.666.666.667;Engaged;243.2;121.6;608;50;364.8;30;243.2;20;3648;26-10-2023;20-04-2022;;TRUE;1.434.304.114;608;1216;06-08-2020;;39.2;1.434.304.114;7;0.6
582;38;Female;North America;Earrings;7;961;1.372.857.143;1.435.264.399;9;Instagram;580.5;380.5;9.61;0.655469423;443;3.666.666.667;Engaged;192.2;96.1;480.5;50;288.3;30;192.2;20;2883;07-09-2022;23-07-2022;;TRUE;1.416.420.545;480.5;961;03-08-2021;;1.333.333.333;1.416.420.545;7;0.6
583;53;Male;Asia;Ring;7;667;9.528.571.429;838.438.826;15;Facebook;433.5;233.5;6.67;0.538638985;342;3;Engaged;133.4;66.7;333.5;50;200.1;30;133.4;20;2001;31-08-2022;15-06-2022;;TRUE;1.135.414.357;333.5;667;09-03-2022;;5.833.333.333;1.135.414.357;7;0.6
584;40;Male;Europe;Necklace;8;1183;147.875;8.437.067.299;5;Instagram;691.5;491.5;11.83;0.71077368;543;4;Premium;236.6;118.3;591.5;50;354.9;30;236.6;20;3549;30-10-2023;10-08-2022;;TRUE;1.129.820.654;591.5;1183;20-09-2020;;3.783.333.333;1.129.820.654;8;0.6
585;33;Male;North America;Ring;5;749;149.8;6.292.004.171;13;Facebook;474.5;274.5;7.49;0.578503688;332;2.666.666.667;Engaged;149.8;74.9;374.5;50;224.7;30;149.8;20;2247;18-05-2022;08-05-2022;;TRUE;9.032.106.332;374.5;749;16-01-2021;;1.623.333.333;9.032.106.332;5;0.6
586;56;Other;Europe;Ring;5;138;27.6;4.177.926;5;LinkedIn;169;-31;1.38;-0.183431953;531;3;Engaged;27.6;13.8;69;50;41.4;30;27.6;20;414;27-07-2022;24-08-2022;;TRUE;1.252.397.882;69;138;13-02-2021;;1.763.333.333;1.252.397.882;5;0.6
587;62;Female;North America;Earrings;4;1663;415.75;819.805.028;11;Facebook;931.5;731.5;16.63;0.785292539;425;3.666.666.667;Engaged;332.6;166.3;831.5;50;498.9;30;332.6;20;4989;02-03-2024;09-09-2022;;TRUE;1.031.294.018;831.5;1663;02-12-2020;;3.953.333.333;1.031.294.018;4;0.6
588;59;Other;North America;Earrings;7;1172;1.674.285.714;5.992.183.223;10;Facebook;686;486;11.72;0.70845481;443;3.666.666.667;Engaged;234.4;117.2;586;50;351.6;30;234.4;20;3516;21-05-2022;24-06-2022;;TRUE;1.177.438.071;586;1172;12-12-2021;;5.333.333.333;1.177.438.071;7;0.6
589;56;Other;Europe;Necklace;4;1543;385.75;8.433.390.777;20;Instagram;871.5;671.5;15.43;0.770510614;224;2.666.666.667;Engaged;308.6;154.3;771.5;50;462.9;30;308.6;20;4629;12-10-2022;26-09-2022;;TRUE;9.284.579.038;771.5;1543;27-04-2021;;1.776.666.667;9.284.579.038;4;0.6
590;31;Female;Asia;Necklace;2;736;368;6.683.129.133;13;LinkedIn;468;268;7.36;0.572649573;312;2;Engaged;147.2;73.6;368;50;220.8;30;147.2;20;2208;12-05-2023;18-04-2022;;TRUE;1.231.496.464;368;736;18-01-2021;;2.813.333.333;1.231.496.464;2;0.6
591;48;Other;North America;Bracelet;4;1136;284;8.059.649.259;9;Facebook;668;468;11.36;0.700598802;423;3;Engaged;227.2;113.6;568;50;340.8;30;227.2;20;3408;18-11-2022;19-05-2022;23-10-2022;FALSE;1.324.471.518;568;1136;23-05-2020;23-10-2022;30.3;1.324.471.518;4;0.6
592;22;Female;North America;Ring;8;135;16.875;6.387.066.939;21;Instagram;167.5;-32.5;1.35;-0.194029851;141;2;Engaged;27;13.5;67.5;50;40.5;30;27;20;405;03-01-2024;04-05-2022;;TRUE;6.464.362.566;67.5;135;14-07-2021;;30.1;6.464.362.566;8;0.6
593;52;Male;North America;Earrings;9;200;2.222.222.222;4.727.269.614;14;Instagram;200;0;2;0;351;3;Engaged;40;20;100;50;60;30;40;20;600;20-08-2022;14-04-2022;20-07-2023;FALSE;1.332.929.716;100;200;12-07-2020;20-07-2023;2.563.333.333;1.332.929.716;9;0.6
594;40;Female;Asia;Necklace;3;1917;639;9.621.512.739;18;Facebook;1058.5;858.5;19.17;0.811053377;225;3;Engaged;383.4;191.7;958.5;50;575.1;30;383.4;20;5751;19-09-2022;26-08-2022;;TRUE;1.040.296.532;958.5;1917;20-08-2021;;1.316.666.667;1.040.296.532;3;0.6
595;46;Male;Asia;Bracelet;7;1209;1.727.142.857;5.870.024.424;15;Instagram;704.5;504.5;12.09;0.716110717;343;3.333.333.333;Engaged;241.8;120.9;604.5;50;362.7;30;241.8;20;3627;10-11-2022;11-08-2022;15-01-2024;FALSE;1.344.665.909;604.5;1209;08-10-2021;15-01-2024;1.326.666.667;1.344.665.909;7;0.6
596;60;Other;Middle East;Bracelet;9;1639;1.821.111.111;6.445.805.667;10;Facebook;919.5;719.5;16.39;0.782490484;455;4.666.666.667;Premium;327.8;163.9;819.5;50;491.7;30;327.8;20;4917;30-11-2022;17-05-2022;;TRUE;9.313.017.063;819.5;1639;13-06-2020;;30;9.313.017.063;9;0.6
597;28;Other;Europe;Earrings;4;1346;336.5;2.984.388.755;24;Facebook;773;573;13.46;0.741267788;124;2.333.333.333;Engaged;269.2;134.6;673;50;403.8;30;269.2;20;4038;27-01-2024;20-06-2022;;TRUE;8.790.404.854;673;1346;09-03-2021;;3.513.333.333;8.790.404.854;4;0.6
598;35;Male;Asia;Earrings;3;1461;487;6.630.857.105;7;Facebook;830.5;630.5;14.61;0.759181216;424;3.333.333.333;Engaged;292.2;146.1;730.5;50;438.3;30;292.2;20;4383;18-11-2023;20-08-2022;;TRUE;1.415.060.733;730.5;1461;15-02-2022;;2.136.666.667;1.415.060.733;3;0.6
599;64;Other;Europe;Bracelet;5;265;53;6.144.468.845;8;LinkedIn;232.5;32.5;2.65;0.139784946;431;2.666.666.667;Engaged;53;26.5;132.5;50;79.5;30;53;20;795;18-04-2022;02-10-2022;;TRUE;7.511.692.675;132.5;265;08-07-2021;;9.466.666.667;7.511.692.675;5;0.6
600;29;Female;Middle East;Necklace;1;482;482;2.663.545.582;3;Facebook;341;141;4.82;0.413489736;511;2.333.333.333;Engaged;96.4;48.2;241;50;144.6;30;96.4;20;1446;22-06-2022;08-07-2022;07-07-2023;FALSE;1.344.212.325;241;482;01-10-2021;07-07-2023;8.8;1.344.212.325;1;0.6
601;26;Male;Europe;Bracelet;3;1979;6.596.666.667;1.536.283.876;15;Instagram;1089.5;889.5;19.79;0.816429555;325;3.333.333.333;Engaged;395.8;197.9;989.5;50;593.7;30;395.8;20;5937;14-08-2023;02-09-2022;;TRUE;9.840.205.725;989.5;1979;03-12-2020;;32.8;9.840.205.725;3;0.6
602;27;Other;Asia;Ring;8;1499;187.375;6.439.233.877;16;LinkedIn;849.5;649.5;14.99;0.764567393;344;3.666.666.667;Engaged;299.8;149.9;749.5;50;449.7;30;299.8;20;4497;18-12-2022;16-05-2022;;TRUE;1.014.095.443;749.5;1499;03-11-2020;;2.583.333.333;1.014.095.443;8;0.6
603;61;Male;Europe;Ring;8;1594;199.25;7.873.230.424;4;Instagram;897;697;15.94;0.77703456;544;4.333.333.333;Premium;318.8;159.4;797;50;478.2;30;318.8;20;4782;25-11-2022;08-06-2022;12-12-2023;FALSE;8.084.682.815;797;1594;17-06-2021;12-12-2023;1.753.333.333;8.084.682.815;8;0.6
604;34;Female;Asia;Earrings;4;889;222.25;5.710.612.338;21;LinkedIn;544.5;344.5;8.89;0.632690542;122;1.666.666.667;Standard;177.8;88.9;444.5;50;266.7;30;177.8;20;2667;10-09-2023;02-10-2022;;TRUE;1.073.042.201;444.5;889;29-05-2022;;1.563.333.333;1.073.042.201;4;0.6
605;55;Female;Europe;Necklace;2;1765;882.5;3.040.953.628;6;LinkedIn;982.5;782.5;17.65;0.796437659;515;3.666.666.667;Engaged;353;176.5;882.5;50;529.5;30;353;20;5295;30-09-2022;07-05-2022;;TRUE;8.252.111.963;882.5;1765;11-11-2020;;2.293.333.333;8.252.111.963;2;0.6
606;24;Other;Asia;Necklace;8;130;16.25;699.869.779;1;LinkedIn;165;-35;1.3;-0.212121212;541;3.333.333.333;Engaged;26;13;65;50;39;30;26;20;390;22-01-2024;29-06-2022;02-07-2023;FALSE;5.392.694.142;65;130;27-10-2021;02-07-2023;2.723.333.333;5.392.694.142;8;0.6
607;63;Female;Asia;Ring;8;1498;187.25;1.720.951.539;4;LinkedIn;849;649;14.98;0.76442874;544;4.333.333.333;Premium;299.6;149.8;749;50;449.4;30;299.6;20;4494;24-09-2022;01-08-2022;;TRUE;7.719.986.053;749;1498;21-02-2022;;7.166.666.667;7.719.986.053;8;0.6
608;30;Male;Europe;Bracelet;4;110;27.5;4.976.503.343;11;Instagram;155;-45;1.1;-0.290322581;421;2.333.333.333;Engaged;22;11;55;50;33;30;22;20;330;26-09-2022;19-05-2022;19-12-2022;FALSE;5.063.790.434;55;110;03-08-2021;19-12-2022;1.396.666.667;5.063.790.434;4;0.6
609;57;Female;Middle East;Earrings;3;1425;475;2.470.300.826;12;Facebook;812.5;612.5;14.25;0.753846154;324;3;Engaged;285;142.5;712.5;50;427.5;30;285;20;4275;07-05-2023;24-05-2022;;TRUE;1.478.354.787;712.5;1425;21-12-2021;;1.673.333.333;1.478.354.787;3;0.6
610;59;Male;North America;Bracelet;2;195;97.5;266.013.146;5;Instagram;197.5;-2.5;1.95;-0.012658228;511;2.333.333.333;Engaged;39;19.5;97.5;50;58.5;30;39;20;585;03-01-2024;10-06-2022;;TRUE;146.574.721;97.5;195;19-02-2022;;2.276.666.667;146.574.721;2;0.6
611;26;Male;Middle East;Bracelet;9;1313;1.458.888.889;2.820.645.542;23;Facebook;756.5;556.5;13.13;0.735624587;154;3.333.333.333;Engaged;262.6;131.3;656.5;50;393.9;30;262.6;20;3939;20-10-2022;11-07-2022;;TRUE;8.951.552.975;656.5;1313;02-09-2021;;1.376.666.667;8.951.552.975;9;0.6
612;44;Female;Europe;Bracelet;1;552;552;4.480.363.513;21;Instagram;376;176;5.52;0.468085106;112;1.333.333.333;Standard;110.4;55.2;276;50;165.6;30;110.4;20;1656;08-09-2023;02-08-2022;;TRUE;1.228.370.854;276;552;20-08-2020;;3.713.333.333;1.228.370.854;1;0.6
613;19;Other;Middle East;Necklace;7;291;4.157.142.857;1.460.351.851;16;LinkedIn;245.5;45.5;2.91;0.185336049;341;2.666.666.667;Engaged;58.2;29.1;145.5;50;87.3;30;58.2;20;873;08-05-2022;15-06-2022;;TRUE;8.458.060.984;145.5;291;19-03-2022;;1.666.666.667;8.458.060.984;7;0.6
614;22;Female;Asia;Ring;5;585;117;4.580.140.968;13;LinkedIn;392.5;192.5;5.85;0.49044586;332;2.666.666.667;Engaged;117;58.5;292.5;50;175.5;30;117;20;1755;21-09-2022;04-06-2022;;TRUE;1.171.093.157;292.5;585;08-11-2020;;2.273.333.333;1.171.093.157;5;0.6
615;46;Male;North America;Necklace;8;1389;173.625;5.605.367.024;13;Facebook;794.5;594.5;13.89;0.748269352;344;3.666.666.667;Engaged;277.8;138.9;694.5;50;416.7;30;277.8;20;4167;05-06-2023;19-05-2022;;TRUE;1.305.430.043;694.5;1389;10-11-2021;;1.906.666.667;1.305.430.043;8;0.6
616;54;Male;Europe;Ring;4;1547;386.75;5.349.648.565;17;Facebook;873.5;673.5;15.47;0.771036062;224;2.666.666.667;Engaged;309.4;154.7;773.5;50;464.1;30;309.4;20;4641;14-03-2023;16-07-2022;;TRUE;1.446.756.245;773.5;1547;06-09-2021;;1.846.666.667;1.446.756.245;4;0.6
617;55;Female;Europe;Earrings;7;1251;1.787.142.857;4.445.056.904;7;Instagram;725.5;525.5;12.51;0.72432805;444;4;Premium;250.2;125.1;625.5;50;375.3;30;250.2;20;3753;17-01-2024;19-05-2022;19-09-2023;FALSE;9.002.122.758;625.5;1251;04-01-2022;19-09-2023;2.476.666.667;9.002.122.758;7;0.6
618;36;Other;Europe;Earrings;5;337;67.4;8.552.319.473;8;Facebook;268.5;68.5;3.37;0.255121043;431;2.666.666.667;Engaged;67.4;33.7;168.5;50;101.1;30;67.4;20;1011;18-08-2023;09-07-2022;;TRUE;1.283.297.983;168.5;337;25-02-2022;;1.796.666.667;1.283.297.983;5;0.6
619;25;Other;North America;Bracelet;5;1478;295.6;2.307.940.232;13;Instagram;839;639;14.78;0.761620977;334;3.333.333.333;Engaged;295.6;147.8;739;50;443.4;30;295.6;20;4434;09-04-2023;12-05-2022;;TRUE;7.659.284.506;739;1478;29-01-2021;;2.666.666.667;7.659.284.506;5;0.6
620;62;Male;Asia;Ring;9;1235;1.372.222.222;5.551.270.694;23;Facebook;717.5;517.5;12.35;0.721254355;153;3;Engaged;247;123.5;617.5;50;370.5;30;247;20;3705;17-03-2023;15-04-2022;;TRUE;1.490.332.304;617.5;1235;01-08-2021;;1.976.666.667;1.490.332.304;9;0.6
621;18;Male;Europe;Ring;9;1951;2.167.777.778;1.558.372.753;16;Facebook;1075.5;875.5;19.51;0.814039981;355;4.333.333.333;Premium;390.2;195.1;975.5;50;585.3;30;390.2;20;5853;22-08-2023;03-09-2022;;TRUE;5.257.695.988;975.5;1951;04-09-2020;;3.606.666.667;5.257.695.988;9;0.6
622;39;Other;Middle East;Ring;9;1569;1.743.333.333;164.040.111;4;Facebook;884.5;684.5;15.69;0.77388355;554;4.666.666.667;Premium;313.8;156.9;784.5;50;470.7;30;313.8;20;4707;26-01-2024;28-06-2022;;TRUE;1.103.528.807;784.5;1569;25-10-2020;;39.6;1.103.528.807;9;0.6
623;34;Female;Europe;Bracelet;6;1466;2.443.333.333;6.164.792.647;8;LinkedIn;833;633;14.66;0.759903962;434;3.666.666.667;Engaged;293.2;146.6;733;50;439.8;30;293.2;20;4398;02-09-2023;24-09-2022;;TRUE;1.159.505.982;733;1466;12-10-2021;;23;1.159.505.982;6;0.6
